,day,dayPath,cand,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
8111,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhbdjc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhbdjc_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhbdjc/,,FALSE,,,,,,
8110,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhbdjc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhbdjc_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhbdjc/,,FALSE,,,,,,
8108,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhbdjc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhbdjc_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhbdjc/,,FALSE,,,,,,
8109,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhbdjc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhbdjc_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhbdjc/,,FALSE,,,,,,
8115,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhstud,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhstud_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhstud/,,FALSE,,,,,,
8114,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhstud,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhstud_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhstud/,,FALSE,,,,,,
8112,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhstud,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhstud_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhstud/,,FALSE,,,,,,
8113,2459840-2459847,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/,ZTF22abhstud,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459840-2459847/lc_ZTF22abhstud_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459840-2459847/ZTF22abhstud/,,FALSE,,,,,,
8119,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abfuqyz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abfuqyz_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abfuqyz/,,FALSE,,,,,,
8118,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abfuqyz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abfuqyz_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abfuqyz/,,FALSE,,,,,,
8116,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abfuqyz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abfuqyz_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abfuqyz/,,FALSE,,,,,,
8117,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abfuqyz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abfuqyz_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abfuqyz/,,FALSE,,,,,,
8123,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaqwq,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaqwq_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaqwq/,,FALSE,,,,,,
8122,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaqwq,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaqwq_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaqwq/,,FALSE,,,,,,
8120,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaqwq,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaqwq_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaqwq/,,FALSE,,,,,,
8121,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaqwq,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaqwq_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaqwq/,,FALSE,,,,,,
8127,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgargd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgargd_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgargd/,,FALSE,,,,,,
8126,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgargd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgargd_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgargd/,,FALSE,,,,,,
8124,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgargd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgargd_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgargd/,,FALSE,,,,,,
8125,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgargd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgargd_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgargd/,,FALSE,,,,,,
8131,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgatod,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgatod_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgatod/,,FALSE,,,,,,
8130,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgatod,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgatod_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgatod/,,FALSE,,,,,,
8128,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgatod,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgatod_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgatod/,,FALSE,,,,,,
8129,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgatod,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgatod_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgatod/,,FALSE,,,,,,
8135,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaucm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaucm_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaucm/,,FALSE,,,,,,
8134,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaucm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaucm_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaucm/,,FALSE,,,,,,
8132,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaucm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaucm_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaucm/,,FALSE,,,,,,
8133,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgaucm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgaucm_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgaucm/,,FALSE,,,,,,
8139,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgawez,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgawez_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgawez/,,FALSE,,,,,,
8138,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgawez,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgawez_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgawez/,,FALSE,,,,,,
8136,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgawez,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgawez_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgawez/,,FALSE,,,,,,
8137,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgawez,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgawez_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgawez/,,FALSE,,,,,,
8143,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggpmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggpmx_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggpmx/,,FALSE,,,,,,
8142,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggpmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggpmx_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggpmx/,,FALSE,,,,,,
8140,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggpmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggpmx_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggpmx/,,FALSE,,,,,,
8141,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggpmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggpmx_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggpmx/,,FALSE,,,,,,
8147,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgguxm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgguxm_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgguxm/,,FALSE,,,,,,
8146,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgguxm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgguxm_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgguxm/,,FALSE,,,,,,
8144,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgguxm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgguxm_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgguxm/,,FALSE,,,,,,
8145,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgguxm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgguxm_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgguxm/,,FALSE,,,,,,
8151,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxme,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxme_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxme/,,FALSE,,,,,,
8150,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxme,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxme_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxme/,,FALSE,,,,,,
8148,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxme,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxme_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxme/,,FALSE,,,,,,
8149,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxme,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxme_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxme/,,FALSE,,,,,,
8155,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxmx_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxmx/,,FALSE,,,,,,
8154,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxmx_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxmx/,,FALSE,,,,,,
8152,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxmx_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxmx/,,FALSE,,,,,,
8153,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxmx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxmx_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxmx/,,FALSE,,,,,,
8159,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxrt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxrt_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxrt/,,FALSE,,,,,,
8158,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxrt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxrt_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxrt/,,FALSE,,,,,,
8156,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxrt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxrt_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxrt/,,FALSE,,,,,,
8157,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abggxrt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abggxrt_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abggxrt/,,FALSE,,,,,,
8163,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgngfd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgngfd_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgngfd/,,FALSE,,,,,,
8162,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgngfd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgngfd_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgngfd/,,FALSE,,,,,,
8160,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgngfd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgngfd_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgngfd/,,FALSE,,,,,,
8161,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgngfd,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgngfd_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgngfd/,,FALSE,,,,,,
8167,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnwtc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnwtc_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnwtc/,,FALSE,,,,,,
8166,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnwtc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnwtc_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnwtc/,,FALSE,,,,,,
8164,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnwtc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnwtc_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnwtc/,,FALSE,,,,,,
8165,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnwtc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnwtc_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnwtc/,,FALSE,,,,,,
8171,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnxir,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnxir_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnxir/,,FALSE,,,,,,
8170,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnxir,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnxir_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnxir/,,FALSE,,,,,,
8168,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnxir,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnxir_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnxir/,,FALSE,,,,,,
8169,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgnxir,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgnxir_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgnxir/,,FALSE,,,,,,
8175,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgopmz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgopmz_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgopmz/,,FALSE,,,,,,
8174,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgopmz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgopmz_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgopmz/,,FALSE,,,,,,
8172,2459841-2459848,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/,ZTF22abgopmz,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459841-2459848/lc_ZTF22abgopmz_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459841-2459848/ZTF22abgopmz/,,FALSE,,,,,,
