,jd,mag,mag_unc,filter,limmag,programid,forced
1907,2459715.8127662,99.0,99.0,i,19.441,1,1
1908,2459717.7232292,99.0,99.0,r,20.2598,1,1
1909,2459717.828588,99.0,99.0,g,19.7305,1,1
1910,2459718.7281481,99.0,99.0,r,20.6028,1,1
1911,2459718.7499769,99.0,99.0,r,20.6514,1,1
1912,2459718.8503472,99.0,99.0,r,20.0937,1,1
1913,2459719.6998148,99.0,99.0,r,20.6887,1,1
1914,2459719.7007639,99.0,99.0,r,20.8796,1,1
1915,2459719.7621875,99.0,99.0,r,20.8498,1,1
1916,2459719.763125,99.0,99.0,r,20.7416,1,1
1917,2459719.8862153,99.0,99.0,r,19.8018,1,1
1918,2459722.749456,99.0,99.0,g,20.7668,1,1
1919,2459722.7818634,99.0,99.0,g,20.6763,1,1
1920,2459722.7889583,99.0,99.0,g,20.7035,1,1
1921,2459723.695706,99.0,99.0,r,20.3041,1,1
1922,2459723.7627315,99.0,99.0,g,20.748,1,1
1923,2459724.7655787,99.0,99.0,r,20.6148,1,1
1924,2459724.8259375,99.0,99.0,g,20.6301,1,1
1925,2459724.8279514,99.0,99.0,g,20.6385,1,1
1926,2459725.7409375,99.0,99.0,r,20.6341,1,1
1927,2459725.7679167,99.0,99.0,g,20.6643,1,1
1928,2459726.7403472,99.0,99.0,g,20.9056,1,1
1929,2459726.8043056,99.0,99.0,g,20.8149,1,1
1930,2459726.8678125,99.0,99.0,r,20.4241,1,1
1931,2459726.8687616,99.0,99.0,r,20.5605,1,1
1932,2459727.7371759,99.0,99.0,r,19.9567,1,1
1933,2459727.7826042,99.0,99.0,g,19.7685,1,1
1934,2459729.885463,99.0,99.0,g,19.9448,1,1
1935,2459729.8878356,99.0,99.0,g,19.9416,1,1
1936,2459730.8031713,99.0,99.0,g,20.6927,1,1
1937,2459731.726794,99.0,99.0,g,20.5659,1,1
1938,2459731.7462847,99.0,99.0,r,20.5391,1,1
1939,2459731.7472222,99.0,99.0,r,20.5491,1,1
1940,2459731.7670833,99.0,99.0,i,19.9596,1,1
1941,2459733.7346528,99.0,99.0,r,20.6058,1,1
1942,2459734.7881481,99.0,99.0,i,19.5904,1,1
1943,2459736.7028588,99.0,99.0,r,20.6617,1,1
1944,2459736.7444792,99.0,99.0,g,20.2402,1,1
1945,2459738.703669,99.0,99.0,g,19.9811,1,1
1946,2459738.7376736,99.0,99.0,r,20.3043,1,1
1947,2459739.7017708,99.0,99.0,g,20.2039,1,1
1948,2459739.7587384,99.0,99.0,r,20.2676,1,1
1949,2459740.6959722,99.0,99.0,r,20.0848,1,1
1950,2459740.6969097,99.0,99.0,r,19.9449,1,1
1951,2459740.7674306,99.0,99.0,g,19.965,1,1
1952,2459740.7683796,99.0,99.0,g,19.954,1,1
1953,2459740.7831829,99.0,99.0,i,19.4281,1,1
1954,2459741.6992477,99.0,99.0,g,19.9084,1,1
1955,2459741.7684722,99.0,99.0,r,19.8974,1,1
1956,2459742.76375,99.0,99.0,r,19.769,1,1
1957,2459742.7646991,99.0,99.0,r,19.8122,1,1
1958,2459742.7999653,99.0,99.0,g,19.3599,1,1
1959,2459742.8046644,99.0,99.0,g,19.418,1,1
1960,2459743.6984606,99.0,99.0,r,19.7627,1,1
1961,2459743.7435185,99.0,99.0,i,19.5198,1,1
1962,2459743.7653125,99.0,99.0,g,19.6122,1,1
1963,2459747.7027894,99.0,99.0,r,20.8175,1,1
1964,2459747.757662,99.0,99.0,g,20.2494,1,1
1965,2459747.7586111,99.0,99.0,g,20.2123,1,1
1966,2459748.7066551,99.0,99.0,i,19.9931,1,1
1967,2459748.7447685,99.0,99.0,g,20.4143,1,1
1968,2459748.8253935,99.0,99.0,r,19.8164,1,1
1969,2459749.6980208,99.0,99.0,r,20.2437,1,1
1970,2459749.7076389,99.0,99.0,r,20.3089,1,1
1971,2459749.7828356,99.0,99.0,g,20.3311,1,1
1972,2459749.7837731,99.0,99.0,g,20.3211,1,1
1973,2459750.7404977,99.0,99.0,g,20.675,1,1
1974,2459751.6990162,99.0,99.0,g,20.6337,1,1
1975,2459751.7028241,99.0,99.0,g,20.5573,1,1
1976,2459751.7394329,99.0,99.0,r,20.4514,1,1
1977,2459751.7403935,99.0,99.0,r,20.423,1,1
1978,2459751.8046875,99.0,99.0,i,19.9203,1,1
1979,2459752.7585648,99.0,99.0,r,20.3409,1,1
1980,2459753.7415509,99.0,99.0,g,20.5897,1,1
1981,2459753.7425,99.0,99.0,g,20.6124,1,1
1982,2459754.6985764,99.0,99.0,r,20.4548,1,1
1983,2459754.740162,99.0,99.0,g,20.559,1,1
1984,2459755.7501157,99.0,99.0,r,20.5409,1,1
1985,2459755.7673958,99.0,99.0,g,20.5213,1,1
1986,2459756.7050347,99.0,99.0,r,20.6211,1,1
1987,2459756.762037,99.0,99.0,g,20.5121,1,1
1988,2459756.7629745,99.0,99.0,g,20.4668,1,1
1989,2459757.6975347,99.0,99.0,g,20.5858,1,1
1990,2459757.7298495,99.0,99.0,g,20.5341,1,1
1991,2459758.779919,99.0,99.0,r,20.3122,1,1
1992,2459759.7251273,99.0,99.0,g,20.5315,1,1
1993,2459761.7892593,99.0,99.0,g,20.4185,1,1
1994,2459761.7901968,99.0,99.0,g,20.2897,1,1
1995,2459762.6986574,99.0,99.0,g,20.5016,1,1
1996,2459762.7487153,99.0,99.0,r,20.3969,1,1
1997,2459763.7018403,99.0,99.0,g,20.5744,1,1
1998,2459763.7027894,99.0,99.0,g,20.5988,1,1
1999,2459763.7848727,99.0,99.0,r,19.9142,1,1
2000,2459764.7012153,99.0,99.0,i,19.8805,1,1
2001,2459765.7052894,99.0,99.0,r,20.3474,1,1
2002,2459765.7428819,99.0,99.0,g,20.3329,1,1
2003,2459766.7034722,99.0,99.0,g,20.2077,1,1
2004,2459768.6990856,99.0,99.0,g,20.2114,1,1
2005,2459768.7019213,99.0,99.0,g,20.1555,1,1
2006,2459768.7218056,99.0,99.0,g,20.1479,1,1
2007,2459768.7794907,99.0,99.0,g,19.874,1,1
2008,2459768.7804398,99.0,99.0,g,19.8762,1,1
2009,2459769.6983912,99.0,99.0,g,20.073,1,1
2010,2459769.7634028,99.0,99.0,g,19.7845,1,1
2011,2459770.697662,99.0,99.0,g,19.85,1,1
2012,2459770.6985995,99.0,99.0,g,19.9505,1,1
2013,2459770.7557986,99.0,99.0,g,19.576,1,1
2014,2459770.7576852,99.0,99.0,g,19.6001,1,1
2015,2459771.716331,99.0,99.0,g,19.3055,1,1
2016,2459771.74,99.0,99.0,g,19.7671,1,1
2017,2459772.6994329,99.0,99.0,r,19.8553,1,1
2018,2459772.7208565,99.0,99.0,r,19.8235,1,1
2019,2459773.7054514,99.0,99.0,r,19.8323,1,1
2020,2459773.7608681,99.0,99.0,r,19.6247,1,1
2021,2459776.7433565,99.0,99.0,r,19.9598,1,1
2022,2459779.7007639,99.0,99.0,r,20.3661,1,1
2023,2459779.716169,99.0,99.0,r,20.4028,1,1
2024,2459781.7410185,99.0,99.0,g,19.891,1,1
2025,2459784.7218519,99.0,99.0,g,18.7042,1,1
2026,2459784.7670718,99.0,99.0,r,18.548,1,1
2027,2459785.7207755,99.0,99.0,g,20.3442,1,1
2028,2459786.7022917,99.0,99.0,g,19.8051,1,1
2029,2459786.7467361,99.0,99.0,r,20.0788,1,1
2030,2459787.6997454,99.0,99.0,r,20.2357,1,1
2031,2459787.7360301,99.0,99.0,g,20.0604,1,1
2032,2459819.6484491,99.0,99.0,r,20.0129,1,1
2033,2459819.6498727,99.0,99.0,r,20.0719,1,1
2034,2459819.6512963,99.0,99.0,r,20.083,1,1
2035,2459819.6527199,99.0,99.0,r,20.1247,1,1
2036,2459819.6541435,99.0,99.0,r,20.0725,1,1
2037,2459820.6475694,99.0,99.0,r,19.6022,1,1
2038,2459820.6489931,99.0,99.0,r,19.4878,1,1
2039,2459820.6504167,99.0,99.0,r,19.4838,1,1
2040,2459820.6518403,99.0,99.0,r,19.1277,1,1
2041,2459820.6532639,99.0,99.0,r,19.4439,1,1
2042,2459824.6439931,99.0,99.0,r,19.8596,1,1
2043,2459824.6459722,99.0,99.0,r,19.945,1,1
2044,2459824.6479398,99.0,99.0,r,19.9214,1,1
2045,2459824.6499074,99.0,99.0,r,19.9523,1,1
2046,2459824.6518866,99.0,99.0,r,19.8776,1,1
2047,2459825.6429745,99.0,99.0,r,19.7551,1,1
2048,2459825.6449537,99.0,99.0,r,19.6774,1,1
2049,2459825.6469213,99.0,99.0,r,19.7031,1,1
2050,2459825.6489005,99.0,99.0,r,19.7378,1,1
2051,2459825.6508796,99.0,99.0,r,19.6837,1,1
2052,2459826.6420255,99.0,99.0,r,19.6484,1,1
2053,2459826.6439931,99.0,99.0,r,19.6596,1,1
2054,2459826.6459722,99.0,99.0,r,19.6784,1,1
2055,2459826.6479398,99.0,99.0,r,19.6758,1,1
2056,2459826.649919,99.0,99.0,r,19.6766,1,1
2057,2459828.640081,99.0,99.0,r,19.3151,1,1
2058,2459828.6421296,99.0,99.0,r,19.1573,1,1
2059,2459828.6441782,99.0,99.0,r,18.9954,1,1
2060,2459828.6462153,99.0,99.0,r,19.1014,1,1
2061,2459828.6482639,99.0,99.0,r,19.3367,1,1
2062,2459829.6393403,99.0,99.0,r,19.3137,1,1
2063,2459829.6413889,99.0,99.0,r,19.2364,1,1
2064,2459829.6434375,99.0,99.0,r,19.266,1,1
2065,2459829.6454861,99.0,99.0,r,19.1656,1,1
2066,2459829.6475347,99.0,99.0,r,19.1757,1,1
2067,2459830.6383218,99.0,99.0,r,19.0489,1,1
2068,2459830.6403704,99.0,99.0,r,19.1556,1,1
2069,2459830.642419,99.0,99.0,r,19.1553,1,1
2070,2459830.6444676,99.0,99.0,r,19.1927,1,1
2071,2459830.6465162,99.0,99.0,r,19.129,1,1
2072,2459894.9852778,99.0,99.0,g,19.6476,1,1
2073,2459894.9902315,99.0,99.0,r,19.8808,1,1
2074,2459894.9951852,99.0,99.0,g,19.6569,1,1
2075,2459896.9859606,99.0,99.0,r,20.4895,1,1
2076,2459897.0253935,99.0,99.0,r,19.8816,1,1
2077,2459898.0124653,99.0,99.0,i,19.2909,1,1
2078,2459898.9851389,99.0,99.0,r,19.9619,1,1
2079,2459900.9925579,99.0,99.0,g,19.6437,1,1
2080,2459902.9777199,99.0,99.0,g,19.3987,1,1
2081,2459902.9925347,99.0,99.0,i,19.0989,1,1
2082,2459903.0284144,99.0,99.0,r,19.7899,1,1
2083,2459909.9495023,99.0,99.0,r,20.0969,1,1
2084,2459909.9913657,99.0,99.0,g,20.2425,1,1
2085,2459914.9465972,99.0,99.0,i,19.4762,1,1
2086,2459914.9760185,99.0,99.0,g,20.2914,1,1
2087,2459923.9314583,99.0,99.0,g,19.3694,1,1
2088,2459923.9900579,99.0,99.0,r,19.7251,1,1
2089,2459931.0191667,99.0,99.0,r,20.0212,1,1
2090,2459931.0371296,99.0,99.0,g,20.0345,1,1
2091,2459933.9340625,99.0,99.0,g,19.8917,1,1
2092,2459933.9934954,99.0,99.0,r,18.7652,1,1
2093,2459935.8882639,99.0,99.0,g,20.1124,1,1
2094,2459937.9359491,99.0,99.0,r,19.8956,1,1
2095,2459938.0419444,99.0,99.0,g,20.5171,1,1
2096,2459953.9515394,99.0,99.0,g,18.8589,1,1
2097,2459957.9866319,99.0,99.0,g,19.9339,1,1
2098,2459958.0106366,99.0,99.0,r,19.3159,1,1
2099,2459966.9108912,99.0,99.0,g,20.2225,1,1
2100,2459967.956088,99.0,99.0,i,18.1339,1,1
2101,2460016.8679977,99.0,99.0,i,19.0515,1,1
2102,2460016.8846991,99.0,99.0,r,20.0900993347168,1,1
2103,2460016.8846991,99.0,99.0,r,20.0901,1,1
2104,2460016.8856481,99.0,99.0,r,19.9983,1,1
2105,2460016.978912,99.0,99.0,r,19.9305,1,1
2106,2460017.7253935,99.0,99.0,g,20.5511,1,1
2107,2460017.9253588,99.0,99.0,r,17.1095,1,1
2108,2460020.8738657,99.0,99.0,r,20.706899642944336,1,1
2109,2460020.9918403,99.0,99.0,g,20.56550025939941,1,1
2110,2460020.9918403,99.0,99.0,g,20.5655,1,1
2111,2460021.8058565,99.0,99.0,i,19.3052,1,1
2112,2460021.8184954,99.0,99.0,g,20.3859,1,1
2113,2460021.8738542,99.0,99.0,g,20.0265,1,1
2114,2460021.9480324,99.0,99.0,r,19.8607,1,1
2115,2460029.966331,99.0,99.0,r,20.1863,1,1
2116,2460030.9770602,99.0,99.0,i,19.7342,1,1
2117,2460031.0072222,99.0,99.0,g,19.7492,1,1
2118,2460031.7076042,99.0,99.0,g,20.1404,1,1
2119,2460031.8364005,99.0,99.0,r,19.2096,1,1
2120,2460032.6556829,99.0,99.0,g,19.946,1,1
2121,2460032.8060995,99.0,99.0,g,20.149999618530277,1,1
2122,2460032.8060995,99.0,99.0,g,20.15,1,1
2123,2460032.9656597,99.0,99.0,g,20.3082,1,1
2124,2460036.7988194,99.0,99.0,g,19.7021,1,1
2125,2460042.7599653,19.213074404414517,0.1435908618549537,g,19.4088,1,1
2126,2460042.7802894,99.0,99.0,g,18.53619956970215,1,1
2127,2460042.7802894,99.0,99.0,g,18.5362,1,1
2128,2460042.8039815,99.0,99.0,r,19.050899505615234,1,1
2129,2460042.8039815,99.0,99.0,r,19.0509,1,1
2130,2460042.8049306,99.0,99.0,r,17.1529,1,1
2131,2460042.9138079,19.555016844722303,0.1397465111548425,g,19.7281,1,1
2137,2460043.7386574,19.656474780977337,0.1456239701387454,r,19.6925,1,1
2141,2460044.7379977,99.0,99.0,r,20.62120056152344,1,1
2142,2460044.8086806,19.491927301447447,0.0859733915635278,g,20.225,1,1
2143,2460044.8096296,19.57864805308737,0.1636762619018554,g,19.885569597414698,1,1
2144,2460044.8096296,19.578600386419023,0.1636759936809539,g,19.885523709974315,1,1
2145,2460044.8096296,19.537823093562476,0.0924443296036435,g,20.2579,1,1
2146,2460044.9638889,19.508613775910806,0.1164834376662148,g,19.9036,1,1
2147,2460045.8258102,19.58334805792508,0.0682819142932037,g,20.5918,1,1
2148,2460045.8554051,19.55013495571254,0.0719776020343017,g,20.4192,1,1
2149,2460046.7635417,19.523800168051693,0.1322696954011916,g,20.0620350735755,1,1
2150,2460046.7635417,19.523800168051693,0.1322699934244155,g,20.0620326272537,1,1
